lang,pair,probe,axis,probe_axis,signed
IND,ind_50m__vs__en_ind_a,wedding,script->image,wedding | script->image,0.005747780203819275
IND,ind_50m__vs__en_ind_a,bride,script->image,bride | script->image,0.23948754370212555
IND,ind_50m__vs__en_ind_a,groom,script->image,groom | script->image,0.13229689002037048
IND,ind_50m__vs__en_ind_a,engagement,script->image,engagement | script->image,0.05675607919692993
IND,ind_50m__vs__en_ind_a,dowry,script->image,dowry | script->image,0.16665053367614746
IND,ind_50m__vs__en_ind_a,bridewealth,script->image,bridewealth | script->image,0.1347804069519043
IND,ind_50m__vs__en_ind_a,inheritance,script->image,inheritance | script->image,0.2286379337310791
IND,ind_50m__vs__en_ind_a,widow,script->image,widow | script->image,0.1191241592168808
IND,ind_50m__vs__en_ind_a,widower,script->image,widower | script->image,0.2380782514810562
IND,ind_50m__vs__en_ind_a,courtship,script->image,courtship | script->image,0.056956563144922256
IND,ind_50m__vs__en_ind_a,matchmaker,script->image,matchmaker | script->image,0.1565556675195694
IND,ind_50m__vs__en_ind_a,surname,script->image,surname | script->image,-0.013656437397003174
IND,ind_50m__vs__en_ind_a,patronymic,script->image,patronymic | script->image,0.09747135639190674
IND,ind_50m__vs__en_ind_a,matronymic,script->image,matronymic | script->image,-0.10104084014892578
IND,ind_50m__vs__en_ind_a,firstborn,script->image,firstborn | script->image,0.10052794218063354
IND,ind_50m__vs__en_ind_a,heir,script->image,heir | script->image,0.2810400724411011
IND,ind_50m__vs__en_ind_a,filial piety,script->image,filial piety | script->image,0.07103053480386734
IND,ind_50m__vs__en_ind_a,caregiving,script->image,caregiving | script->image,-0.014829587191343307
IND,ind_50m__vs__en_ind_a,motherhood,script->image,motherhood | script->image,0.17303819954395294
IND,ind_50m__vs__en_ind_a,fatherhood,script->image,fatherhood | script->image,0.1955682337284088
IND,ind_50m__vs__en_ind_a,in laws,script->image,in laws | script->image,0.1520596295595169
IND,ind_50m__vs__en_ind_a,brother in law,script->image,brother in law | script->image,0.11582984030246735
IND,ind_50m__vs__en_ind_a,sister in law,script->image,sister in law | script->image,0.0996796116232872
IND,ind_50m__vs__en_ind_a,ancestral home,script->image,ancestral home | script->image,0.005282200872898102
IND,ind_50m__vs__en_ind_a,household labor,script->image,household labor | script->image,-0.08016771078109741
IND,ind_50m__vs__en_ind_a,extended family,script->image,extended family | script->image,-0.02767833322286606
IND,ind_50m__vs__en_ind_a,extended kinship,script->image,extended kinship | script->image,0.03497733548283577
IND,ind_50m__vs__en_ind_a,extended mother,script->image,extended mother | script->image,-0.047255344688892365
IND,ind_50m__vs__en_ind_a,extended father,script->image,extended father | script->image,-0.00019038468599319458
IND,ind_50m__vs__en_ind_a,extended parent,script->image,extended parent | script->image,-0.01505223661661148
IND,ind_50m__vs__en_ind_a,extended child,script->image,extended child | script->image,-0.0026518553495407104
IND,ind_50m__vs__en_ind_a,extended daughter,script->image,extended daughter | script->image,-0.04550331085920334
IND,ind_50m__vs__en_ind_a,extended son,script->image,extended son | script->image,0.036191344261169434
IND,ind_50m__vs__en_ind_a,extended uncle,script->image,extended uncle | script->image,-0.02594733238220215
IND,ind_50m__vs__en_ind_a,extended aunt,script->image,extended aunt | script->image,-0.023774348199367523
IND,ind_50m__vs__en_ind_a,extended cousin,script->image,extended cousin | script->image,-0.017648495733737946
IND,ind_50m__vs__en_ind_a,extended grandmother,script->image,extended grandmother | script->image,0.007341854274272919
IND,ind_50m__vs__en_ind_a,extended grandfather,script->image,extended grandfather | script->image,-0.05256105214357376
IND,ind_50m__vs__en_ind_a,extended nephew,script->image,extended nephew | script->image,-0.1852625012397766
IND,ind_50m__vs__en_ind_a,extended niece,script->image,extended niece | script->image,-0.08834578841924667
IND,ind_50m__vs__en_ind_a,extended ancestor,script->image,extended ancestor | script->image,-0.054496001452207565
IND,ind_50m__vs__en_ind_a,extended lineage,script->image,extended lineage | script->image,-0.0066843293607234955
IND,ind_50m__vs__en_ind_a,extended clan,script->image,extended clan | script->image,0.05268233269453049
IND,ind_50m__vs__en_ind_a,extended household,script->image,extended household | script->image,-0.09041145443916321
IND,ind_50m__vs__en_ind_a,extended joint family,script->image,extended joint family | script->image,-0.03910546749830246
IND,ind_50m__vs__en_ind_a,extended nuclear family,script->image,extended nuclear family | script->image,-0.0856366753578186
IND,ind_50m__vs__en_ind_a,extended marriage,script->image,extended marriage | script->image,-0.01577017456293106
IND,ind_50m__vs__en_ind_a,extended wedding,script->image,extended wedding | script->image,-0.07293866574764252
IND,ind_50m__vs__en_ind_a,extended bride,script->image,extended bride | script->image,0.01286327838897705
IND,ind_50m__vs__en_ind_a,extended groom,script->image,extended groom | script->image,-0.0475737527012825
IND,ind_50m__vs__en_ind_a,extended engagement,script->image,extended engagement | script->image,-0.03336750715970993
IND,ind_50m__vs__en_ind_a,extended dowry,script->image,extended dowry | script->image,0.015610918402671814
IND,ind_50m__vs__en_ind_a,extended bridewealth,script->image,extended bridewealth | script->image,0.046242039650678635
IND,ind_50m__vs__en_ind_a,extended inheritance,script->image,extended inheritance | script->image,0.027638152241706848
IND,ind_50m__vs__en_ind_a,extended widow,script->image,extended widow | script->image,-0.04594912379980087
IND,ind_50m__vs__en_ind_a,extended widower,script->image,extended widower | script->image,0.056976959109306335
IND,ind_50m__vs__en_ind_a,extended courtship,script->image,extended courtship | script->image,-0.04424850642681122
IND,ind_50m__vs__en_ind_a,extended matchmaker,script->image,extended matchmaker | script->image,0.036424919962882996
IND,ind_50m__vs__en_ind_a,extended surname,script->image,extended surname | script->image,-0.10693958401679993
IND,ind_50m__vs__en_ind_a,extended patronymic,script->image,extended patronymic | script->image,-0.00929628312587738
IND,ind_50m__vs__en_ind_a,extended matronymic,script->image,extended matronymic | script->image,-0.1474912315607071
IND,ind_50m__vs__en_ind_a,extended firstborn,script->image,extended firstborn | script->image,-0.009120047092437744
IND,ind_50m__vs__en_ind_a,extended heir,script->image,extended heir | script->image,0.03878771513700485
IND,ind_50m__vs__en_ind_a,extended filial piety,script->image,extended filial piety | script->image,0.0040326714515686035
IND,ind_50m__vs__en_ind_a,extended caregiving,script->image,extended caregiving | script->image,-0.12126325815916061
IND,ind_50m__vs__en_ind_a,extended motherhood,script->image,extended motherhood | script->image,0.030070781707763672
IND,ind_50m__vs__en_ind_a,extended fatherhood,script->image,extended fatherhood | script->image,0.0522683747112751
IND,ind_50m__vs__en_ind_a,extended in laws,script->image,extended in laws | script->image,0.038178376853466034
IND,ind_50m__vs__en_ind_a,extended brother in law,script->image,extended brother in law | script->image,0.028059888631105423
IND,ind_50m__vs__en_ind_a,extended sister in law,script->image,extended sister in law | script->image,0.004336785525083542
IND,ind_50m__vs__en_ind_a,extended ancestral home,script->image,extended ancestral home | script->image,-0.07916581630706787
IND,ind_50m__vs__en_ind_a,extended household labor,script->image,extended household labor | script->image,-0.10400618612766266
IND,ind_50m__vs__en_ind_a,nuclear kinship,script->image,nuclear kinship | script->image,0.02913220226764679
IND,ind_50m__vs__en_ind_a,nuclear mother,script->image,nuclear mother | script->image,-0.06897841393947601
IND,ind_50m__vs__en_ind_a,nuclear father,script->image,nuclear father | script->image,-0.023106947541236877
IND,ind_50m__vs__en_ind_a,nuclear parent,script->image,nuclear parent | script->image,-0.007665276527404785
IND,ind_50m__vs__en_ind_a,nuclear child,script->image,nuclear child | script->image,-0.03537626564502716
IND,ind_50m__vs__en_ind_a,nuclear daughter,script->image,nuclear daughter | script->image,-0.060700684785842896
IND,ind_50m__vs__en_ind_a,religion,script->image,religion | script->image,0.04926518723368645
IND,ind_50m__vs__en_ind_a,ritual,script->image,ritual | script->image,-0.07175309211015701
IND,ind_50m__vs__en_ind_a,prayer,script->image,prayer | script->image,0.11969166249036789
IND,ind_50m__vs__en_ind_a,temple,script->image,temple | script->image,0.07104018330574036
IND,ind_50m__vs__en_ind_a,church,script->image,church | script->image,-0.008646227419376373
IND,ind_50m__vs__en_ind_a,mosque,script->image,mosque | script->image,0.13297556340694427
IND,ind_50m__vs__en_ind_a,synagogue,script->image,synagogue | script->image,0.15991011261940002
IND,ind_50m__vs__en_ind_a,shrine,script->image,shrine | script->image,0.10029852390289307
IND,ind_50m__vs__en_ind_a,pilgrimage,script->image,pilgrimage | script->image,0.10073819756507874
IND,ind_50m__vs__en_ind_a,scripture,script->image,scripture | script->image,-0.01673378050327301
IND,ind_50m__vs__en_ind_a,monk,script->image,monk | script->image,0.24505701661109924
IND,ind_50m__vs__en_ind_a,priest,script->image,priest | script->image,0.08818782866001129
IND,ind_50m__vs__en_ind_a,imam,script->image,imam | script->image,0.20502135157585144
IND,ind_50m__vs__en_ind_a,nun,script->image,nun | script->image,0.11371227353811264
IND,ind_50m__vs__en_ind_a,saint,script->image,saint | script->image,0.021767914295196533
IND,ind_50m__vs__en_ind_a,martyr,script->image,martyr | script->image,0.06616666913032532
IND,ind_50m__vs__en_ind_a,prophet,script->image,prophet | script->image,0.1776944100856781
IND,ind_50m__vs__en_ind_a,zakat,script->image,zakat | script->image,0.21057388186454773
IND,ind_50m__vs__en_ind_a,tithe,script->image,tithe | script->image,0.214591845870018
IND,ind_50m__vs__en_ind_a,karma,script->image,karma | script->image,0.22569283843040466
IND,ind_50m__vs__en_ind_a,altar,script->image,altar | script->image,0.015215426683425903
IND,ind_50m__vs__en_ind_a,incense,script->image,incense | script->image,0.05579838901758194
IND,ind_50m__vs__en_ind_a,rosary,script->image,rosary | script->image,0.048896919935941696
IND,ind_50m__vs__en_ind_a,blessing,script->image,blessing | script->image,0.1417229175567627
IND,ind_50m__vs__en_ind_a,curse,script->image,curse | script->image,0.2024039924144745
IND,ind_50m__vs__en_ind_a,sabbath,script->image,sabbath | script->image,0.11276231706142426
IND,ind_50m__vs__en_ind_a,halal,script->image,halal | script->image,0.0739317536354065
IND,ind_50m__vs__en_ind_a,kosher,script->image,kosher | script->image,0.356389582157135
IND,ind_50m__vs__en_ind_a,fasting,script->image,fasting | script->image,-0.027945950627326965
IND,ind_50m__vs__en_ind_a,sacrifice,script->image,sacrifice | script->image,0.012002840638160706
IND,ind_50m__vs__en_ind_a,monastery,script->image,monastery | script->image,-0.04942488670349121
IND,ind_50m__vs__en_ind_a,convent,script->image,convent | script->image,-0.01416323333978653
IND,ind_50m__vs__en_ind_a,abbey,script->image,abbey | script->image,0.08882935345172882
IND,ind_50m__vs__en_ind_a,minaret,script->image,minaret | script->image,0.22480762004852295
IND,ind_50m__vs__en_ind_a,pagoda,script->image,pagoda | script->image,0.1646680384874344
IND,ind_50m__vs__en_ind_a,stupa,script->image,stupa | script->image,0.26645681262016296
IND,ind_50m__vs__en_ind_a,ancestral altar,script->image,ancestral altar | script->image,-0.026866912841796875
IND,ind_50m__vs__en_ind_a,funeral rite,script->image,funeral rite | script->image,0.14433503150939941
IND,ind_50m__vs__en_ind_a,mourning rite,script->image,mourning rite | script->image,-0.005140461027622223
IND,ind_50m__vs__en_ind_a,memorial service,script->image,memorial service | script->image,-0.0040166303515434265
IND,ind_50m__vs__en_ind_a,ancestor worship,script->image,ancestor worship | script->image,0.05841498076915741
IND,ind_50m__vs__en_ind_a,tabernacle,script->image,tabernacle | script->image,0.14131072163581848
IND,ind_50m__vs__en_ind_a,prayer mat,script->image,prayer mat | script->image,0.059440143406391144
IND,ind_50m__vs__en_ind_a,chanting,script->image,chanting | script->image,-0.04154583811759949
IND,ind_50m__vs__en_ind_a,hymn,script->image,hymn | script->image,0.15643879771232605
IND,ind_50m__vs__en_ind_a,sermon,script->image,sermon | script->image,0.016812242567539215
IND,ind_50m__vs__en_ind_a,liturgy,script->image,liturgy | script->image,-0.03796572610735893
IND,ind_50m__vs__en_ind_a,sacred religion,script->image,sacred religion | script->image,-0.03853096812963486
IND,ind_50m__vs__en_ind_a,sacred ritual,script->image,sacred ritual | script->image,-0.09659567475318909
IND,ind_50m__vs__en_ind_a,sacred prayer,script->image,sacred prayer | script->image,-0.01888025552034378
IND,ind_50m__vs__en_ind_a,sacred temple,script->image,sacred temple | script->image,-0.04872105270624161
IND,ind_50m__vs__en_ind_a,sacred church,script->image,sacred church | script->image,-0.08516208827495575
IND,ind_50m__vs__en_ind_a,sacred mosque,script->image,sacred mosque | script->image,-0.0344114825129509
IND,ind_50m__vs__en_ind_a,sacred synagogue,script->image,sacred synagogue | script->image,-0.007783524692058563
IND,ind_50m__vs__en_ind_a,sacred shrine,script->image,sacred shrine | script->image,-0.007563412189483643
IND,ind_50m__vs__en_ind_a,sacred pilgrimage,script->image,sacred pilgrimage | script->image,-0.027498096227645874
IND,ind_50m__vs__en_ind_a,sacred scripture,script->image,sacred scripture | script->image,-0.1010393276810646
IND,ind_50m__vs__en_ind_a,sacred monk,script->image,sacred monk | script->image,0.015104055404663086
IND,ind_50m__vs__en_ind_a,sacred priest,script->image,sacred priest | script->image,-0.045294441282749176
IND,ind_50m__vs__en_ind_a,sacred imam,script->image,sacred imam | script->image,0.0727795958518982
IND,ind_50m__vs__en_ind_a,sacred nun,script->image,sacred nun | script->image,-0.014010220766067505
IND,ind_50m__vs__en_ind_a,sacred saint,script->image,sacred saint | script->image,-0.03737577050924301
IND,ind_50m__vs__en_ind_a,sacred martyr,script->image,sacred martyr | script->image,-0.06407488882541656
IND,ind_50m__vs__en_ind_a,sacred prophet,script->image,sacred prophet | script->image,0.004482284188270569
IND,ind_50m__vs__en_ind_a,sacred zakat,script->image,sacred zakat | script->image,0.07997515052556992
IND,ind_50m__vs__en_ind_a,sacred tithe,script->image,sacred tithe | script->image,0.07500074803829193
IND,ind_50m__vs__en_ind_a,sacred karma,script->image,sacred karma | script->image,0.03712966665625572
IND,ind_50m__vs__en_ind_a,sacred altar,script->image,sacred altar | script->image,-0.06601258367300034
IND,ind_50m__vs__en_ind_a,sacred incense,script->image,sacred incense | script->image,-0.02907266467809677
IND,ind_50m__vs__en_ind_a,sacred rosary,script->image,sacred rosary | script->image,-0.0482293963432312
IND,ind_50m__vs__en_ind_a,sacred blessing,script->image,sacred blessing | script->image,0.0027863681316375732
IND,ind_50m__vs__en_ind_a,sacred curse,script->image,sacred curse | script->image,0.03537241369485855
IND,ind_50m__vs__en_ind_a,sacred sabbath,script->image,sacred sabbath | script->image,0.043334513902664185
IND,ind_50m__vs__en_ind_a,sacred halal,script->image,sacred halal | script->image,-0.03224126994609833
IND,ind_50m__vs__en_ind_a,sacred kosher,script->image,sacred kosher | script->image,0.10487344861030579
IND,ind_50m__vs__en_ind_a,sacred fasting,script->image,sacred fasting | script->image,-0.07509733736515045
IND,ind_50m__vs__en_ind_a,sacred sacrifice,script->image,sacred sacrifice | script->image,-0.04041854292154312
IND,ind_50m__vs__en_ind_a,sacred monastery,script->image,sacred monastery | script->image,-0.08437705785036087
IND,ind_50m__vs__en_ind_a,sacred convent,script->image,sacred convent | script->image,-0.08454947173595428
IND,ind_50m__vs__en_ind_a,sacred abbey,script->image,sacred abbey | script->image,-0.024398520588874817
IND,ind_50m__vs__en_ind_a,sacred minaret,script->image,sacred minaret | script->image,0.057059090584516525
IND,ind_50m__vs__en_ind_a,sacred pagoda,script->image,sacred pagoda | script->image,0.023419074714183807
IND,ind_50m__vs__en_ind_a,sacred stupa,script->image,sacred stupa | script->image,0.09286148846149445
IND,ind_50m__vs__en_ind_a,sacred ancestral altar,script->image,sacred ancestral altar | script->image,-0.08593467622995377
IND,ind_50m__vs__en_ind_a,sacred funeral rite,script->image,sacred funeral rite | script->image,0.031694404780864716
IND,ind_50m__vs__en_ind_a,sacred mourning rite,script->image,sacred mourning rite | script->image,-0.05568704381585121
IND,ind_50m__vs__en_ind_a,sacred memorial service,script->image,sacred memorial service | script->image,-0.05305679142475128
IND,ind_50m__vs__en_ind_a,sacred ancestor worship,script->image,sacred ancestor worship | script->image,-0.00882817804813385
IND,ind_50m__vs__en_ind_a,sacred tabernacle,script->image,sacred tabernacle | script->image,0.033545974642038345
IND,ind_50m__vs__en_ind_a,sacred prayer mat,script->image,sacred prayer mat | script->image,-0.014635555446147919
IND,ind_50m__vs__en_ind_a,sacred chanting,script->image,sacred chanting | script->image,-0.12892967462539673
IND,ind_50m__vs__en_ind_a,sacred hymn,script->image,sacred hymn | script->image,0.026733387261629105
IND,ind_50m__vs__en_ind_a,sacred sermon,script->image,sacred sermon | script->image,-0.0546240508556366
IND,ind_50m__vs__en_ind_a,sacred liturgy,script->image,sacred liturgy | script->image,-0.09351348876953125
IND,ind_50m__vs__en_ind_a,ritual religion,script->image,ritual religion | script->image,-0.005984030663967133
IND,ind_50m__vs__en_ind_a,ritual ritual,script->image,ritual ritual | script->image,-0.04817698150873184
IND,ind_50m__vs__en_ind_a,ritual prayer,script->image,ritual prayer | script->image,0.028262771666049957
IND,ind_50m__vs__en_ind_a,ritual temple,script->image,ritual temple | script->image,0.006965935230255127
IND,ind_50m__vs__en_ind_a,ritual church,script->image,ritual church | script->image,-0.032270729541778564
IND,ind_50m__vs__en_ind_a,ritual mosque,script->image,ritual mosque | script->image,0.030466526746749878
IND,ind_50m__vs__en_ind_a,festival,script->image,festival | script->image,0.19863736629486084
IND,ind_50m__vs__en_ind_a,holiday,script->image,holiday | script->image,-0.26284465193748474
IND,ind_50m__vs__en_ind_a,new year,script->image,new year | script->image,-0.07677020132541656
IND,ind_50m__vs__en_ind_a,easter,script->image,easter | script->image,-0.038101308047771454
IND,ind_50m__vs__en_ind_a,ramadan,script->image,ramadan | script->image,0.3016051948070526
IND,ind_50m__vs__en_ind_a,eid,script->image,eid | script->image,0.10948556661605835
IND,ind_50m__vs__en_ind_a,diwali,script->image,diwali | script->image,-0.009900391101837158
IND,ind_50m__vs__en_ind_a,vesak,script->image,vesak | script->image,0.10429643839597702
IND,ind_50m__vs__en_ind_a,hanukkah,script->image,hanukkah | script->image,0.24714171886444092
IND,ind_50m__vs__en_ind_a,passover,script->image,passover | script->image,0.06777022778987885
IND,ind_50m__vs__en_ind_a,nowruz,script->image,nowruz | script->image,0.1828664243221283
IND,ind_50m__vs__en_ind_a,carnival,script->image,carnival | script->image,0.14098940789699554
IND,ind_50m__vs__en_ind_a,thanksgiving,script->image,thanksgiving | script->image,0.15757443010807037
IND,ind_50m__vs__en_ind_a,harvest festival,script->image,harvest festival | script->image,0.144060879945755
IND,ind_50m__vs__en_ind_a,obon,script->image,obon | script->image,0.18574252724647522
IND,ind_50m__vs__en_ind_a,tet,script->image,tet | script->image,-0.14110589027404785
IND,ind_50m__vs__en_ind_a,songkran,script->image,songkran | script->image,0.1315196305513382
IND,ind_50m__vs__en_ind_a,dragon boat festival,script->image,dragon boat festival | script->image,0.14045700430870056
IND,ind_50m__vs__en_ind_a,mid autumn festival,script->image,mid autumn festival | script->image,0.012518331408500671
IND,ind_50m__vs__en_ind_a,qingming,script->image,qingming | script->image,0.14394709467887878
IND,ind_50m__vs__en_ind_a,yom kippur,script->image,yom kippur | script->image,0.16113579273223877
IND,ind_50m__vs__en_ind_a,rosh hashanah,script->image,rosh hashanah | script->image,0.11094371974468231
IND,ind_50m__vs__en_ind_a,purim,script->image,purim | script->image,0.05923988297581673
IND,ind_50m__vs__en_ind_a,sukkot,script->image,sukkot | script->image,0.07358641177415848
IND,ind_50m__vs__en_ind_a,advent,script->image,advent | script->image,-0.11821451038122177
IND,ind_50m__vs__en_ind_a,holi,script->image,holi | script->image,0.09011136740446091
IND,ind_50m__vs__en_ind_a,navratri,script->image,navratri | script->image,0.0351271852850914
IND,ind_50m__vs__en_ind_a,onam,script->image,onam | script->image,0.17084242403507233
IND,ind_50m__vs__en_ind_a,pongal,script->image,pongal | script->image,-0.02897091582417488
IND,ind_50m__vs__en_ind_a,durga puja,script->image,durga puja | script->image,0.10758788883686066
IND,ind_50m__vs__en_ind_a,janmashtami,script->image,janmashtami | script->image,0.16319848597049713
IND,ind_50m__vs__en_ind_a,good friday,script->image,good friday | script->image,-0.10346649587154388
IND,ind_50m__vs__en_ind_a,pentecost,script->image,pentecost | script->image,0.01620040088891983
IND,ind_50m__vs__en_ind_a,epiphany,script->image,epiphany | script->image,0.1555713415145874
IND,ind_50m__vs__en_ind_a,all saints day,script->image,all saints day | script->image,0.18015319108963013
IND,ind_50m__vs__en_ind_a,lunar new year,script->image,lunar new year | script->image,-0.15206259489059448
IND,ind_50m__vs__en_ind_a,thingyan,script->image,thingyan | script->image,0.14132654666900635
IND,ind_50m__vs__en_ind_a,day of the dead,script->image,day of the dead | script->image,-0.061706848442554474
IND,ind_50m__vs__en_ind_a,mardi gras,script->image,mardi gras | script->image,0.19835558533668518
IND,ind_50m__vs__en_ind_a,saint day,script->image,saint day | script->image,0.07908225059509277
IND,ind_50m__vs__en_ind_a,martinmas,script->image,martinmas | script->image,0.2434869408607483
IND,ind_50m__vs__en_ind_a,st patricks day,script->image,st patricks day | script->image,0.17797024548053741
IND,ind_50m__vs__en_ind_a,independence day,script->image,independence day | script->image,0.07328841090202332
IND,ind_50m__vs__en_ind_a,mawlid,script->image,mawlid | script->image,0.10661360621452332
IND,ind_50m__vs__en_ind_a,ashura,script->image,ashura | script->image,0.22540561854839325
IND,ind_50m__vs__en_ind_a,hajj,script->image,hajj | script->image,0.07172779738903046
IND,ind_50m__vs__en_ind_a,umrah,script->image,umrah | script->image,-0.03815045952796936
IND,ind_50m__vs__en_ind_a,setsubun,script->image,setsubun | script->image,-0.025679707527160645
IND,ind_50m__vs__en_ind_a,religious festival,script->image,religious festival | script->image,0.03114086389541626
IND,ind_50m__vs__en_ind_a,religious holiday,script->image,religious holiday | script->image,-0.24559608101844788
IND,ind_50m__vs__en_ind_a,religious new year,script->image,religious new year | script->image,-0.10949984192848206
IND,ind_50m__vs__en_ind_a,religious easter,script->image,religious easter | script->image,-0.09492579102516174
IND,ind_50m__vs__en_ind_a,religious ramadan,script->image,religious ramadan | script->image,0.1490287184715271
IND,ind_50m__vs__en_ind_a,religious eid,script->image,religious eid | script->image,-0.0077566057443618774
IND,ind_50m__vs__en_ind_a,religious diwali,script->image,religious diwali | script->image,-0.071576327085495
IND,ind_50m__vs__en_ind_a,religious vesak,script->image,religious vesak | script->image,-0.006822831928730011
IND,ind_50m__vs__en_ind_a,religious hanukkah,script->image,religious hanukkah | script->image,0.15363416075706482
IND,ind_50m__vs__en_ind_a,religious passover,script->image,religious passover | script->image,-0.036121636629104614
IND,ind_50m__vs__en_ind_a,religious nowruz,script->image,religious nowruz | script->image,0.021241486072540283
IND,ind_50m__vs__en_ind_a,religious carnival,script->image,religious carnival | script->image,0.007627695798873901
IND,ind_50m__vs__en_ind_a,religious thanksgiving,script->image,religious thanksgiving | script->image,0.026121407747268677
IND,ind_50m__vs__en_ind_a,religious harvest festival,script->image,religious harvest festival | script->image,0.044344887137413025
IND,ind_50m__vs__en_ind_a,religious obon,script->image,religious obon | script->image,0.05390113592147827
IND,ind_50m__vs__en_ind_a,religious tet,script->image,religious tet | script->image,-0.1561909019947052
IND,ind_50m__vs__en_ind_a,religious songkran,script->image,religious songkran | script->image,0.05658150836825371
IND,ind_50m__vs__en_ind_a,religious dragon boat festival,script->image,religious dragon boat festival | script->image,0.057786908000707626
IND,ind_50m__vs__en_ind_a,religious mid autumn festival,script->image,religious mid autumn festival | script->image,-0.05110277235507965
IND,ind_50m__vs__en_ind_a,religious qingming,script->image,religious qingming | script->image,0.047556452453136444
IND,ind_50m__vs__en_ind_a,religious yom kippur,script->image,religious yom kippur | script->image,0.12238460034132004
IND,ind_50m__vs__en_ind_a,religious rosh hashanah,script->image,religious rosh hashanah | script->image,0.056492120027542114
IND,ind_50m__vs__en_ind_a,religious purim,script->image,religious purim | script->image,-0.014031331986188889
IND,ind_50m__vs__en_ind_a,religious sukkot,script->image,religious sukkot | script->image,0.01878678798675537
IND,ind_50m__vs__en_ind_a,religious advent,script->image,religious advent | script->image,-0.10663028061389923
IND,ind_50m__vs__en_ind_a,religious holi,script->image,religious holi | script->image,0.01438131183385849
IND,ind_50m__vs__en_ind_a,religious navratri,script->image,religious navratri | script->image,-0.06830050051212311
IND,ind_50m__vs__en_ind_a,religious onam,script->image,religious onam | script->image,0.030860058963298798
IND,ind_50m__vs__en_ind_a,religious pongal,script->image,religious pongal | script->image,-0.05647159367799759
IND,ind_50m__vs__en_ind_a,religious durga puja,script->image,religious durga puja | script->image,0.041327327489852905
IND,ind_50m__vs__en_ind_a,religious janmashtami,script->image,religious janmashtami | script->image,0.10208389163017273
IND,ind_50m__vs__en_ind_a,religious good friday,script->image,religious good friday | script->image,-0.1177416443824768
IND,ind_50m__vs__en_ind_a,religious pentecost,script->image,religious pentecost | script->image,-0.013804540038108826
IND,ind_50m__vs__en_ind_a,religious epiphany,script->image,religious epiphany | script->image,0.08618026971817017
IND,ind_50m__vs__en_ind_a,religious all saints day,script->image,religious all saints day | script->image,0.07830418646335602
IND,ind_50m__vs__en_ind_a,religious lunar new year,script->image,religious lunar new year | script->image,-0.14563468098640442
IND,ind_50m__vs__en_ind_a,religious thingyan,script->image,religious thingyan | script->image,0.03943212330341339
IND,ind_50m__vs__en_ind_a,religious day of the dead,script->image,religious day of the dead | script->image,-0.08083520829677582
IND,ind_50m__vs__en_ind_a,religious mardi gras,script->image,religious mardi gras | script->image,0.1026989221572876
IND,ind_50m__vs__en_ind_a,religious saint day,script->image,religious saint day | script->image,0.02449939399957657
IND,ind_50m__vs__en_ind_a,religious martinmas,script->image,religious martinmas | script->image,0.11036974936723709
IND,ind_50m__vs__en_ind_a,religious st patricks day,script->image,religious st patricks day | script->image,0.09690451622009277
IND,ind_50m__vs__en_ind_a,religious independence day,script->image,religious independence day | script->image,0.017272472381591797
IND,ind_50m__vs__en_ind_a,religious mawlid,script->image,religious mawlid | script->image,0.04701155424118042
IND,ind_50m__vs__en_ind_a,religious ashura,script->image,religious ashura | script->image,0.07806970924139023
IND,ind_50m__vs__en_ind_a,religious hajj,script->image,religious hajj | script->image,0.038689061999320984
IND,ind_50m__vs__en_ind_a,religious umrah,script->image,religious umrah | script->image,-0.10881844162940979
IND,ind_50m__vs__en_ind_a,religious setsubun,script->image,religious setsubun | script->image,-0.0771336704492569
IND,ind_50m__vs__en_ind_a,seasonal festival,script->image,seasonal festival | script->image,0.02292460948228836
IND,ind_50m__vs__en_ind_a,seasonal holiday,script->image,seasonal holiday | script->image,-0.2667769491672516
IND,ind_50m__vs__en_ind_a,seasonal new year,script->image,seasonal new year | script->image,-0.11106489598751068
IND,ind_50m__vs__en_ind_a,seasonal easter,script->image,seasonal easter | script->image,-0.11563809961080551
IND,ind_50m__vs__en_ind_a,dress,script->image,dress | script->image,0.17023691534996033
IND,ind_50m__vs__en_ind_a,clothing,script->image,clothing | script->image,0.23459914326667786
IND,ind_50m__vs__en_ind_a,garment,script->image,garment | script->image,-0.07858377695083618
IND,ind_50m__vs__en_ind_a,veil,script->image,veil | script->image,0.05843350291252136
IND,ind_50m__vs__en_ind_a,hijab,script->image,hijab | script->image,0.19882246851921082
IND,ind_50m__vs__en_ind_a,niqab,script->image,niqab | script->image,0.14623144268989563
IND,ind_50m__vs__en_ind_a,burqa,script->image,burqa | script->image,0.059859149158000946
IND,ind_50m__vs__en_ind_a,sari,script->image,sari | script->image,0.11470158398151398
IND,ind_50m__vs__en_ind_a,kimono,script->image,kimono | script->image,0.19039136171340942
IND,ind_50m__vs__en_ind_a,hanbok,script->image,hanbok | script->image,0.16784615814685822
IND,ind_50m__vs__en_ind_a,turban,script->image,turban | script->image,0.25413957238197327
IND,ind_50m__vs__en_ind_a,abaya,script->image,abaya | script->image,0.013074353337287903
IND,ind_50m__vs__en_ind_a,thobe,script->image,thobe | script->image,0.11081081628799438
IND,ind_50m__vs__en_ind_a,dupatta,script->image,dupatta | script->image,0.17677786946296692
IND,ind_50m__vs__en_ind_a,lehenga,script->image,lehenga | script->image,0.07740388065576553
