repr_type,pair,metric,category,n_items,mean,std
embedding_matrix,en_100m__vs__en_nld_a,axis_abs_projection_diff,other_axis,32,0.15052921022288498,0.014656955156272735
embedding_matrix,en_100m__vs__en_nld_a,axis_abs_projection_diff,religion_ritual,2,0.15603011846542356,0.006958676496815454
embedding_matrix,en_100m__vs__en_nld_a,axis_abs_projection_diff,space_society,3,0.13879657785097751,0.00872123057791765
embedding_matrix,en_100m__vs__en_nld_a,axis_abs_projection_diff,values_norms,9,0.15845071855518547,0.02303087612637299
embedding_matrix,en_100m__vs__en_nld_b,axis_abs_projection_diff,food_cuisine,4,0.13223494589328763,0.0071942433715342325
embedding_matrix,en_100m__vs__en_nld_b,axis_abs_projection_diff,other_axis,32,0.14181707473471755,0.01575542766985068
embedding_matrix,en_100m__vs__en_nld_b,axis_abs_projection_diff,religion_ritual,2,0.13739794492721558,0.005858791264650898
embedding_matrix,en_100m__vs__en_nld_b,axis_abs_projection_diff,space_society,3,0.1274047493934631,0.011206854851746146
embedding_matrix,en_100m__vs__en_nld_b,axis_abs_projection_diff,values_norms,9,0.1505662889944182,0.02040224804328145
embedding_matrix,en_100m__vs__en_ukr_a,axis_abs_projection_diff,food_cuisine,4,0.15133401378989214,0.012226792035790163
embedding_matrix,en_100m__vs__en_ukr_a,axis_abs_projection_diff,other_axis,32,0.16914950311183927,0.02522763600159249
embedding_matrix,en_100m__vs__en_ukr_a,axis_abs_projection_diff,religion_ritual,2,0.15913075208663935,0.03882422278196196
embedding_matrix,en_100m__vs__en_ukr_a,axis_abs_projection_diff,space_society,3,0.15224577486515042,0.010616695262293155
embedding_matrix,en_100m__vs__en_ukr_a,axis_abs_projection_diff,values_norms,9,0.17390626503361592,0.039137860830089584
embedding_matrix,en_100m__vs__en_ukr_b,axis_abs_projection_diff,food_cuisine,4,0.15767468884587285,0.027806287059326112
embedding_matrix,en_100m__vs__en_ukr_b,axis_abs_projection_diff,other_axis,32,0.1510374480858445,0.02036960788832485
embedding_matrix,en_100m__vs__en_ukr_b,axis_abs_projection_diff,religion_ritual,2,0.14252522587776179,0.015604133091309546
embedding_matrix,en_100m__vs__en_ukr_b,axis_abs_projection_diff,space_society,3,0.16617340346177414,0.008291701625165133
embedding_matrix,en_100m__vs__en_ukr_b,axis_abs_projection_diff,values_norms,9,0.16585869756009838,0.02549705934426517
embedding_matrix,en_100m__vs__en_zh_a,axis_abs_projection_diff,food_cuisine,4,0.16163172386586663,0.028856161671551462
embedding_matrix,en_100m__vs__en_zh_a,axis_abs_projection_diff,other_axis,32,0.1678516257088631,0.026247426459259378
embedding_matrix,en_100m__vs__en_zh_a,axis_abs_projection_diff,religion_ritual,2,0.18736465275287625,0.012038256826196874
embedding_matrix,en_100m__vs__en_zh_a,axis_abs_projection_diff,space_society,3,0.16340748965740196,0.022394898457508406
embedding_matrix,en_100m__vs__en_zh_a,axis_abs_projection_diff,values_norms,9,0.1661360147926542,0.01600873203436448
embedding_matrix,en_100m__vs__en_zh_b,axis_abs_projection_diff,food_cuisine,4,0.14684172719717023,0.015386279798318862
embedding_matrix,en_100m__vs__en_zh_b,axis_abs_projection_diff,other_axis,32,0.16445667576044792,0.021522261421385185
embedding_matrix,en_100m__vs__en_zh_b,axis_abs_projection_diff,religion_ritual,2,0.16370933502912516,0.005450398839292423
embedding_matrix,en_100m__vs__en_zh_b,axis_abs_projection_diff,space_society,3,0.17003057400385535,0.039901666261582355
embedding_matrix,en_100m__vs__en_zh_b,axis_abs_projection_diff,values_norms,9,0.1630632529656092,0.021164442351956386
embedding_matrix,en_50m__vs__en_bul_a,axis_abs_projection_diff,food_cuisine,4,0.12470411509275432,0.010447334284210576
embedding_matrix,en_50m__vs__en_bul_a,axis_abs_projection_diff,other_axis,32,0.12683060299605128,0.018314151661033895
embedding_matrix,en_50m__vs__en_bul_a,axis_abs_projection_diff,religion_ritual,2,0.12857037037611005,0.01791676227923873
embedding_matrix,en_50m__vs__en_bul_a,axis_abs_projection_diff,space_society,3,0.11016701161861413,0.00842296745443416
embedding_matrix,en_50m__vs__en_bul_a,axis_abs_projection_diff,values_norms,9,0.12367544240421714,0.013916697975786057
embedding_matrix,en_50m__vs__en_bul_b,axis_abs_projection_diff,food_cuisine,4,0.14952809177339074,0.03801099591173379
embedding_matrix,en_50m__vs__en_bul_b,axis_abs_projection_diff,other_axis,32,0.13602856197394425,0.020475556906604853
embedding_matrix,en_50m__vs__en_bul_b,axis_abs_projection_diff,religion_ritual,2,0.13452072814106936,0.025751339850163608
embedding_matrix,en_50m__vs__en_bul_b,axis_abs_projection_diff,space_society,3,0.125234638651212,0.019398354568854324
embedding_matrix,en_50m__vs__en_bul_b,axis_abs_projection_diff,values_norms,9,0.12049348817931277,0.013790077485091649
embedding_matrix,en_50m__vs__en_deu_a,axis_abs_projection_diff,food_cuisine,4,0.1525372397154569,0.029969219771779063
embedding_matrix,en_50m__vs__en_deu_a,axis_abs_projection_diff,other_axis,32,0.12846087245270604,0.013635472305660147
embedding_matrix,en_50m__vs__en_deu_a,axis_abs_projection_diff,religion_ritual,2,0.12915194034576416,0.0004320894909336856
embedding_matrix,en_50m__vs__en_deu_a,axis_abs_projection_diff,space_society,3,0.12160903712113696,0.006734441041788493
embedding_matrix,en_50m__vs__en_deu_a,axis_abs_projection_diff,values_norms,9,0.1328118741512298,0.010921555807169997
embedding_matrix,en_50m__vs__en_deu_b,axis_abs_projection_diff,food_cuisine,4,0.1584939751774072,0.05170265114177861
embedding_matrix,en_50m__vs__en_deu_b,axis_abs_projection_diff,other_axis,32,0.13349420228041706,0.015129073692374609
embedding_matrix,en_50m__vs__en_deu_b,axis_abs_projection_diff,religion_ritual,2,0.12159045040607445,0.01789070499014687
embedding_matrix,en_50m__vs__en_deu_b,axis_abs_projection_diff,space_society,3,0.12668504317601517,0.013681595377642656
embedding_matrix,en_50m__vs__en_deu_b,axis_abs_projection_diff,values_norms,9,0.13380237006478835,0.0178101486213777
embedding_matrix,en_50m__vs__en_fas_a,axis_abs_projection_diff,food_cuisine,4,0.14431954361498353,0.04628789946192677
embedding_matrix,en_50m__vs__en_fas_a,axis_abs_projection_diff,other_axis,32,0.14594902028329668,0.022202040182002548
embedding_matrix,en_50m__vs__en_fas_a,axis_abs_projection_diff,religion_ritual,2,0.1482316106557846,0.010022394135345098
embedding_matrix,en_50m__vs__en_fas_a,axis_abs_projection_diff,space_society,3,0.13175923128922776,0.006498819811337183
embedding_matrix,en_50m__vs__en_fas_a,axis_abs_projection_diff,values_norms,9,0.13797515465153587,0.016577130239416215
embedding_matrix,en_50m__vs__en_fas_b,axis_abs_projection_diff,food_cuisine,4,0.12777818180620668,0.020157954608527803
embedding_matrix,en_50m__vs__en_fas_b,axis_abs_projection_diff,other_axis,32,0.14579230151139194,0.02124415985362822
embedding_matrix,en_50m__vs__en_fas_b,axis_abs_projection_diff,religion_ritual,2,0.14573797583580014,0.03768497239328823
embedding_matrix,en_50m__vs__en_fas_b,axis_abs_projection_diff,space_society,3,0.144996240735054,0.003902342585733779
embedding_matrix,en_50m__vs__en_fas_b,axis_abs_projection_diff,values_norms,9,0.14785978280835677,0.015164085558090809
embedding_matrix,en_50m__vs__en_fr_a,axis_abs_projection_diff,food_cuisine,4,0.13002953305840487,0.023138165344793987
embedding_matrix,en_50m__vs__en_fr_a,axis_abs_projection_diff,other_axis,32,0.1270432171877473,0.012915710133194497
embedding_matrix,en_50m__vs__en_fr_a,axis_abs_projection_diff,religion_ritual,2,0.1140384599566459,0.004110750722661578
embedding_matrix,en_50m__vs__en_fr_a,axis_abs_projection_diff,space_society,3,0.11869024236996963,0.006299539634802028
embedding_matrix,en_50m__vs__en_fr_a,axis_abs_projection_diff,values_norms,9,0.12298630177974695,0.00811253048325831
embedding_matrix,en_50m__vs__en_fr_b,axis_abs_projection_diff,food_cuisine,4,0.12880349904298777,0.015298451871998459
embedding_matrix,en_50m__vs__en_fr_b,axis_abs_projection_diff,other_axis,32,0.12482303450815374,0.016334555686387087
embedding_matrix,en_50m__vs__en_fr_b,axis_abs_projection_diff,religion_ritual,2,0.12248431146144859,0.016325497476997766
embedding_matrix,en_50m__vs__en_fr_b,axis_abs_projection_diff,space_society,3,0.11519641677538546,0.01287396175146041
embedding_matrix,en_50m__vs__en_fr_b,axis_abs_projection_diff,values_norms,9,0.12751740879482687,0.01737413865441218
embedding_matrix,en_50m__vs__en_ind_a,axis_abs_projection_diff,food_cuisine,4,0.13895969465374944,0.042643268894697495
embedding_matrix,en_50m__vs__en_ind_a,axis_abs_projection_diff,other_axis,32,0.12825730373151598,0.014920783763144561
embedding_matrix,en_50m__vs__en_ind_a,axis_abs_projection_diff,religion_ritual,2,0.13667166233062739,0.03910085362216322
embedding_matrix,en_50m__vs__en_ind_a,axis_abs_projection_diff,space_society,3,0.11977704366048177,0.010748182856741407
embedding_matrix,en_50m__vs__en_ind_a,axis_abs_projection_diff,values_norms,9,0.11968839002980121,0.007169415815006217
embedding_matrix,en_50m__vs__en_ind_b,axis_abs_projection_diff,food_cuisine,4,0.1262196339666843,0.03267726634504009
embedding_matrix,en_50m__vs__en_ind_b,axis_abs_projection_diff,other_axis,32,0.1221011108718812,0.012997654982651185
embedding_matrix,en_50m__vs__en_ind_b,axis_abs_projection_diff,religion_ritual,2,0.11804367974400515,0.021658944080028587
embedding_matrix,en_50m__vs__en_ind_b,axis_abs_projection_diff,space_society,3,0.12104813506205869,0.01328832094768699
embedding_matrix,en_50m__vs__en_ind_b,axis_abs_projection_diff,values_norms,9,0.11390575932131869,0.010777047723792633
embedding_matrix,en_50m__vs__en_nld_a,axis_abs_projection_diff,food_cuisine,4,0.13606456480920312,0.03179642609303811
embedding_matrix,en_50m__vs__en_nld_a,axis_abs_projection_diff,other_axis,32,0.13027728069573638,0.012525038855919723
embedding_matrix,en_50m__vs__en_nld_a,axis_abs_projection_diff,religion_ritual,2,0.12062390148639676,0.01808980670251237
embedding_matrix,en_50m__vs__en_nld_a,axis_abs_projection_diff,space_society,3,0.12249808758497234,0.018784479646281108
embedding_matrix,en_50m__vs__en_nld_a,axis_abs_projection_diff,values_norms,9,0.13607102384169895,0.009873341782904436
embedding_matrix,en_50m__vs__en_nld_b,axis_abs_projection_diff,food_cuisine,4,0.12210959941148755,0.021659783900041706
embedding_matrix,en_50m__vs__en_nld_b,axis_abs_projection_diff,other_axis,32,0.12281742226332422,0.015628793782293714
embedding_matrix,en_50m__vs__en_nld_b,axis_abs_projection_diff,religion_ritual,2,0.1275136731564998,0.04742117362217617
embedding_matrix,en_50m__vs__en_nld_b,axis_abs_projection_diff,space_society,3,0.11505469928185141,0.00844380850065239
embedding_matrix,en_50m__vs__en_nld_b,axis_abs_projection_diff,values_norms,9,0.12563507424460513,0.022965573510435773
embedding_matrix,en_50m__vs__en_ukr_a,axis_abs_projection_diff,food_cuisine,4,0.1388304736465215,0.015054280427093399
embedding_matrix,en_50m__vs__en_ukr_a,axis_abs_projection_diff,other_axis,32,0.15160718769766388,0.025794405417944383
embedding_matrix,en_50m__vs__en_ukr_a,axis_abs_projection_diff,religion_ritual,2,0.11637151241302485,0.023643391563671533
embedding_matrix,en_50m__vs__en_ukr_a,axis_abs_projection_diff,space_society,3,0.13684746623039243,0.009865205366283237
embedding_matrix,en_50m__vs__en_ukr_a,axis_abs_projection_diff,values_norms,9,0.1487361681130197,0.03611755146777598
embedding_matrix,en_50m__vs__en_ukr_b,axis_abs_projection_diff,food_cuisine,4,0.1530814096331596,0.04457060752958844
embedding_matrix,en_50m__vs__en_ukr_b,axis_abs_projection_diff,other_axis,32,0.13873959402553732,0.022341537792370525
embedding_matrix,en_50m__vs__en_ukr_b,axis_abs_projection_diff,religion_ritual,2,0.12822263315320015,0.012532929118813188
embedding_matrix,en_50m__vs__en_ukr_b,axis_abs_projection_diff,space_society,3,0.14587013423442838,0.017397129303692326
embedding_matrix,en_50m__vs__en_ukr_b,axis_abs_projection_diff,values_norms,9,0.1404132338033782,0.018640481079431215
embedding_matrix,en_50m__vs__en_zh_a,axis_abs_projection_diff,food_cuisine,4,0.14755292981863016,0.022159986690478747
embedding_matrix,en_50m__vs__en_zh_a,axis_abs_projection_diff,other_axis,32,0.14940015948377544,0.027029040010420734
embedding_matrix,en_50m__vs__en_zh_a,axis_abs_projection_diff,religion_ritual,2,0.1479951068758964,0.012640335093887163
embedding_matrix,en_50m__vs__en_zh_a,axis_abs_projection_diff,space_society,3,0.15093592802683511,0.02428688367625402
embedding_matrix,en_50m__vs__en_zh_a,axis_abs_projection_diff,values_norms,9,0.1477585360407829,0.023271499859556056
embedding_matrix,en_50m__vs__en_zh_b,axis_abs_projection_diff,food_cuisine,4,0.1366069391369819,0.01807339816005702
embedding_matrix,en_50m__vs__en_zh_b,axis_abs_projection_diff,other_axis,32,0.14822117448784405,0.025349898774939726
embedding_matrix,en_50m__vs__en_zh_b,axis_abs_projection_diff,religion_ritual,2,0.16485325247049326,0.035306804855924655
embedding_matrix,en_50m__vs__en_zh_b,axis_abs_projection_diff,space_society,3,0.15680955102046326,0.038241184393858
embedding_matrix,en_50m__vs__en_zh_b,axis_abs_projection_diff,values_norms,9,0.15327870763010445,0.02773847842946321
pre_lmhead_contextual,en_100m__vs__en_bul_a,axis_abs_projection_diff,food_cuisine,4,3.8449283838272095,1.7563504934796264
pre_lmhead_contextual,en_100m__vs__en_bul_a,axis_abs_projection_diff,other_axis,32,3.3634330853819847,1.7317667790353073
pre_lmhead_contextual,en_100m__vs__en_bul_a,axis_abs_projection_diff,religion_ritual,2,2.5333590507507324,0.30978102242901157
pre_lmhead_contextual,en_100m__vs__en_bul_a,axis_abs_projection_diff,space_society,3,3.3069531122843423,1.9729417457531935
pre_lmhead_contextual,en_100m__vs__en_bul_a,axis_abs_projection_diff,values_norms,9,3.9448836776945324,2.2318964060406086
pre_lmhead_contextual,en_100m__vs__en_bul_b,axis_abs_projection_diff,food_cuisine,4,4.357169210910797,2.8866023104606597
pre_lmhead_contextual,en_100m__vs__en_bul_b,axis_abs_projection_diff,other_axis,32,2.8639069385826588,1.641430129887931
pre_lmhead_contextual,en_100m__vs__en_bul_b,axis_abs_projection_diff,religion_ritual,2,2.8968619108200073,0.07445308224407048
pre_lmhead_contextual,en_100m__vs__en_bul_b,axis_abs_projection_diff,space_society,3,2.954643726348877,1.3691000953583183
pre_lmhead_contextual,en_100m__vs__en_bul_b,axis_abs_projection_diff,values_norms,9,4.03022837638855,1.8926061562734602
pre_lmhead_contextual,en_100m__vs__en_deu_a,axis_abs_projection_diff,food_cuisine,4,5.111244320869446,2.2958035222747566
pre_lmhead_contextual,en_100m__vs__en_deu_a,axis_abs_projection_diff,other_axis,32,3.518339864909649,1.799321704913019
pre_lmhead_contextual,en_100m__vs__en_deu_a,axis_abs_projection_diff,religion_ritual,2,2.237402558326721,0.016276944307513388
pre_lmhead_contextual,en_100m__vs__en_deu_a,axis_abs_projection_diff,space_society,3,2.880751291910807,0.5388946738112722
pre_lmhead_contextual,en_100m__vs__en_deu_a,axis_abs_projection_diff,values_norms,9,3.8543764220343695,1.510501504315173
pre_lmhead_contextual,en_100m__vs__en_deu_b,axis_abs_projection_diff,food_cuisine,4,4.40994656085968,2.0470031005389466
pre_lmhead_contextual,en_100m__vs__en_deu_b,axis_abs_projection_diff,other_axis,32,3.2813533656299114,1.4954399295037104
pre_lmhead_contextual,en_100m__vs__en_deu_b,axis_abs_projection_diff,religion_ritual,2,2.7891194820404053,0.30842220803302034
pre_lmhead_contextual,en_100m__vs__en_deu_b,axis_abs_projection_diff,space_society,3,2.1912883917490644,0.2884088767609932
pre_lmhead_contextual,en_100m__vs__en_deu_b,axis_abs_projection_diff,values_norms,9,4.486839479870266,1.7912741968703356
pre_lmhead_contextual,en_100m__vs__en_fas_a,axis_abs_projection_diff,food_cuisine,4,5.087755858898163,1.8658258585594956
pre_lmhead_contextual,en_100m__vs__en_fas_a,axis_abs_projection_diff,other_axis,32,3.6391010135412216,1.8987080381289527
pre_lmhead_contextual,en_100m__vs__en_fas_a,axis_abs_projection_diff,religion_ritual,2,3.2328418493270874,1.0532610396426427
pre_lmhead_contextual,en_100m__vs__en_fas_a,axis_abs_projection_diff,space_society,3,2.906479994455973,1.8472997410893177
pre_lmhead_contextual,en_100m__vs__en_fas_a,axis_abs_projection_diff,values_norms,9,3.7920300165812173,1.4803606007093544
pre_lmhead_contextual,en_100m__vs__en_fas_b,axis_abs_projection_diff,food_cuisine,4,5.2798285484313965,2.2051526088224986
pre_lmhead_contextual,en_100m__vs__en_fas_b,axis_abs_projection_diff,other_axis,32,3.54048378020525,1.490111383241706
pre_lmhead_contextual,en_100m__vs__en_fas_b,axis_abs_projection_diff,religion_ritual,2,1.608798861503601,0.010617971251652512
pre_lmhead_contextual,en_100m__vs__en_fas_b,axis_abs_projection_diff,space_society,3,2.870912035306295,1.4175822687751518
pre_lmhead_contextual,en_100m__vs__en_fas_b,axis_abs_projection_diff,values_norms,9,3.704970916112264,1.676877319134963
pre_lmhead_contextual,en_100m__vs__en_fr_a,axis_abs_projection_diff,food_cuisine,4,3.9730281829833984,2.270976725275671
pre_lmhead_contextual,en_100m__vs__en_fr_a,axis_abs_projection_diff,other_axis,32,3.3978729769587517,1.4820805793732648
pre_lmhead_contextual,en_100m__vs__en_fr_a,axis_abs_projection_diff,religion_ritual,2,2.6135206818580627,1.038378565964961
pre_lmhead_contextual,en_100m__vs__en_fr_a,axis_abs_projection_diff,space_society,3,3.934837500254313,2.111632873982338
pre_lmhead_contextual,en_100m__vs__en_fr_a,axis_abs_projection_diff,values_norms,9,3.5010349882973566,2.1622833736409044
pre_lmhead_contextual,en_100m__vs__en_fr_b,axis_abs_projection_diff,food_cuisine,4,3.576381802558899,2.7427801486438543
pre_lmhead_contextual,en_100m__vs__en_fr_b,axis_abs_projection_diff,other_axis,32,3.109601240605116,1.4878936608563218
pre_lmhead_contextual,en_100m__vs__en_fr_b,axis_abs_projection_diff,religion_ritual,2,1.8868886828422546,0.25863607464213295
pre_lmhead_contextual,en_100m__vs__en_fr_b,axis_abs_projection_diff,space_society,3,2.1280844608942666,0.9871144010175729
pre_lmhead_contextual,en_100m__vs__en_fr_b,axis_abs_projection_diff,values_norms,9,4.312792685296801,2.518433182703186
pre_lmhead_contextual,en_100m__vs__en_ind_a,axis_abs_projection_diff,food_cuisine,4,4.878887951374054,2.878061670972731
pre_lmhead_contextual,en_100m__vs__en_ind_a,axis_abs_projection_diff,other_axis,32,3.1338593624532223,1.2593574890589876
pre_lmhead_contextual,en_100m__vs__en_ind_a,axis_abs_projection_diff,religion_ritual,2,2.110514998435974,0.14124538471540682
pre_lmhead_contextual,en_100m__vs__en_ind_a,axis_abs_projection_diff,space_society,3,2.89644193649292,0.694693958073551
pre_lmhead_contextual,en_100m__vs__en_ind_a,axis_abs_projection_diff,values_norms,9,3.952860222922431,1.766322670734344
pre_lmhead_contextual,en_100m__vs__en_ind_b,axis_abs_projection_diff,food_cuisine,4,5.072161793708801,0.6409368516611474
pre_lmhead_contextual,en_100m__vs__en_ind_b,axis_abs_projection_diff,other_axis,32,2.977193046361208,1.29952131664639
pre_lmhead_contextual,en_100m__vs__en_ind_b,axis_abs_projection_diff,religion_ritual,2,2.7519932985305786,0.21389272738187656
pre_lmhead_contextual,en_100m__vs__en_ind_b,axis_abs_projection_diff,space_society,3,2.5456233421961465,1.3921176824447206
pre_lmhead_contextual,en_100m__vs__en_ind_b,axis_abs_projection_diff,values_norms,9,3.9535518487294516,1.8885369236796943
pre_lmhead_contextual,en_100m__vs__en_nld_a,axis_abs_projection_diff,food_cuisine,4,4.123886585235596,1.6926963630808995
pre_lmhead_contextual,en_100m__vs__en_nld_a,axis_abs_projection_diff,other_axis,32,3.1622019931674004,1.4682020079048228
pre_lmhead_contextual,en_100m__vs__en_nld_a,axis_abs_projection_diff,religion_ritual,2,2.320238411426544,1.2789888549674697
pre_lmhead_contextual,en_100m__vs__en_nld_a,axis_abs_projection_diff,space_society,3,3.290927529335022,2.24622707304994
pre_lmhead_contextual,en_100m__vs__en_nld_a,axis_abs_projection_diff,values_norms,9,3.4016724030176797,2.014124073311607
pre_lmhead_contextual,en_100m__vs__en_nld_b,axis_abs_projection_diff,food_cuisine,4,3.461098551750183,1.0989895968281977
pre_lmhead_contextual,en_100m__vs__en_nld_b,axis_abs_projection_diff,other_axis,32,3.024390120059252,1.1952668415407224
pre_lmhead_contextual,en_100m__vs__en_nld_b,axis_abs_projection_diff,religion_ritual,2,2.0229380130767822,0.6808671648280291
pre_lmhead_contextual,en_100m__vs__en_nld_b,axis_abs_projection_diff,space_society,3,2.601539373397827,2.302021049671183
pre_lmhead_contextual,en_100m__vs__en_nld_b,axis_abs_projection_diff,values_norms,9,4.356346845626831,1.5671554891363393
pre_lmhead_contextual,en_100m__vs__en_ukr_a,axis_abs_projection_diff,food_cuisine,4,6.80512535572052,3.3996962540559417
pre_lmhead_contextual,en_100m__vs__en_ukr_a,axis_abs_projection_diff,other_axis,32,3.69794038310647,2.118183823432775
pre_lmhead_contextual,en_100m__vs__en_ukr_a,axis_abs_projection_diff,religion_ritual,2,2.276175379753113,0.13617933352439734
pre_lmhead_contextual,en_100m__vs__en_ukr_a,axis_abs_projection_diff,space_society,3,2.9813005526860556,1.8471574886832958
pre_lmhead_contextual,en_100m__vs__en_ukr_a,axis_abs_projection_diff,values_norms,9,4.198554701275295,2.2395786624147984
pre_lmhead_contextual,en_100m__vs__en_ukr_b,axis_abs_projection_diff,food_cuisine,4,4.060644745826721,2.4555127018528675
pre_lmhead_contextual,en_100m__vs__en_ukr_b,axis_abs_projection_diff,other_axis,32,3.1337825730443,1.6167394172190166
pre_lmhead_contextual,en_100m__vs__en_ukr_b,axis_abs_projection_diff,religion_ritual,2,2.308163344860077,0.6644832518189953
pre_lmhead_contextual,en_100m__vs__en_ukr_b,axis_abs_projection_diff,space_society,3,3.0592377185821533,1.425606210109207
pre_lmhead_contextual,en_100m__vs__en_ukr_b,axis_abs_projection_diff,values_norms,9,4.091294553544786,1.7593750710169211
pre_lmhead_contextual,en_100m__vs__en_zh_a,axis_abs_projection_diff,food_cuisine,4,4.337807387113571,2.5507288182246888
pre_lmhead_contextual,en_100m__vs__en_zh_a,axis_abs_projection_diff,other_axis,32,3.5550693832337856,1.4412837774134328
pre_lmhead_contextual,en_100m__vs__en_zh_a,axis_abs_projection_diff,religion_ritual,2,2.394285559654236,0.27124076403889175
pre_lmhead_contextual,en_100m__vs__en_zh_a,axis_abs_projection_diff,space_society,3,4.534759521484375,3.2361334962125525
pre_lmhead_contextual,en_100m__vs__en_zh_a,axis_abs_projection_diff,values_norms,9,3.3249046272701688,1.3382215178334096
pre_lmhead_contextual,en_100m__vs__en_zh_b,axis_abs_projection_diff,food_cuisine,4,5.547049283981323,3.0187583600811183
pre_lmhead_contextual,en_100m__vs__en_zh_b,axis_abs_projection_diff,other_axis,32,3.2791003547608852,1.4681005016593607
pre_lmhead_contextual,en_100m__vs__en_zh_b,axis_abs_projection_diff,religion_ritual,2,2.5318528413772583,0.4173729915454397
pre_lmhead_contextual,en_100m__vs__en_zh_b,axis_abs_projection_diff,space_society,3,3.9889896710713706,2.3596997783706275
pre_lmhead_contextual,en_100m__vs__en_zh_b,axis_abs_projection_diff,values_norms,9,3.9586844709184437,1.3750428341033532
pre_lmhead_contextual,en_50m__vs__en_bul_a,axis_abs_projection_diff,food_cuisine,4,2.410688132047653,1.0744749310483628
pre_lmhead_contextual,en_50m__vs__en_bul_a,axis_abs_projection_diff,other_axis,32,2.415269110351801,1.0457048947383232
pre_lmhead_contextual,en_50m__vs__en_bul_a,axis_abs_projection_diff,religion_ritual,2,2.0338497161865234,0.5078122048422983
pre_lmhead_contextual,en_50m__vs__en_bul_a,axis_abs_projection_diff,space_society,3,2.0159361759821572,0.3578089805922411
pre_lmhead_contextual,en_50m__vs__en_bul_a,axis_abs_projection_diff,values_norms,9,1.8643798960579767,0.3315031369756705
pre_lmhead_contextual,en_50m__vs__en_bul_b,axis_abs_projection_diff,food_cuisine,4,3.1395604014396667,1.1045867885737988
pre_lmhead_contextual,en_50m__vs__en_bul_b,axis_abs_projection_diff,other_axis,32,2.7300959564745426,1.2880629709561457
pre_lmhead_contextual,en_50m__vs__en_bul_b,axis_abs_projection_diff,religion_ritual,2,2.123632490634918,0.2365013927411814
pre_lmhead_contextual,en_50m__vs__en_bul_b,axis_abs_projection_diff,space_society,3,1.755281885464986,0.3443786396600024
pre_lmhead_contextual,en_50m__vs__en_bul_b,axis_abs_projection_diff,values_norms,9,1.7699055804146662,0.5522442049774894
pre_lmhead_contextual,en_50m__vs__en_deu_a,axis_abs_projection_diff,food_cuisine,4,2.5216310024261475,0.8137871848190755
pre_lmhead_contextual,en_50m__vs__en_deu_a,axis_abs_projection_diff,other_axis,32,2.661798559129238,1.0850585015451508
pre_lmhead_contextual,en_50m__vs__en_deu_a,axis_abs_projection_diff,religion_ritual,2,2.1327220797538757,0.43128912228046395
pre_lmhead_contextual,en_50m__vs__en_deu_a,axis_abs_projection_diff,space_society,3,2.8848888079325357,0.7452127261385412
pre_lmhead_contextual,en_50m__vs__en_deu_a,axis_abs_projection_diff,values_norms,9,2.0888725254270764,0.6433518503671406
pre_lmhead_contextual,en_50m__vs__en_deu_b,axis_abs_projection_diff,food_cuisine,4,3.1204589009284973,1.1326801340673962
pre_lmhead_contextual,en_50m__vs__en_deu_b,axis_abs_projection_diff,other_axis,32,2.265399996191263,0.6673418552485987
pre_lmhead_contextual,en_50m__vs__en_deu_b,axis_abs_projection_diff,religion_ritual,2,2.691450297832489,0.9901691461768659
pre_lmhead_contextual,en_50m__vs__en_deu_b,axis_abs_projection_diff,space_society,3,2.0847697655359902,0.5880634796231033
pre_lmhead_contextual,en_50m__vs__en_deu_b,axis_abs_projection_diff,values_norms,9,2.455950763490465,0.8726722106966615
pre_lmhead_contextual,en_50m__vs__en_fas_a,axis_abs_projection_diff,food_cuisine,4,2.474879175424576,0.9060618640360082
pre_lmhead_contextual,en_50m__vs__en_fas_a,axis_abs_projection_diff,other_axis,32,2.6419113501906395,1.2326799936225792
pre_lmhead_contextual,en_50m__vs__en_fas_a,axis_abs_projection_diff,religion_ritual,2,2.6957541704177856,0.4277013296541254
pre_lmhead_contextual,en_50m__vs__en_fas_a,axis_abs_projection_diff,space_society,3,1.5555716753005981,0.2726204241585289
pre_lmhead_contextual,en_50m__vs__en_fas_a,axis_abs_projection_diff,values_norms,9,2.101882722642687,1.0218896540542277
pre_lmhead_contextual,en_50m__vs__en_fas_b,axis_abs_projection_diff,food_cuisine,4,1.8663091361522675,0.5170523041812924
pre_lmhead_contextual,en_50m__vs__en_fas_b,axis_abs_projection_diff,other_axis,32,2.438930295407772,1.0795566169532707
pre_lmhead_contextual,en_50m__vs__en_fas_b,axis_abs_projection_diff,religion_ritual,2,2.2293338775634766,1.266842554695115
pre_lmhead_contextual,en_50m__vs__en_fas_b,axis_abs_projection_diff,space_society,3,2.01870850721995,0.9073835241864273
pre_lmhead_contextual,en_50m__vs__en_fas_b,axis_abs_projection_diff,values_norms,9,2.2049578958087497,0.7722002835725419
pre_lmhead_contextual,en_50m__vs__en_fr_a,axis_abs_projection_diff,food_cuisine,4,2.6457772850990295,0.9574268703583454
pre_lmhead_contextual,en_50m__vs__en_fr_a,axis_abs_projection_diff,other_axis,32,2.389532931149006,0.897578765990226
pre_lmhead_contextual,en_50m__vs__en_fr_a,axis_abs_projection_diff,religion_ritual,2,2.2307783365249634,0.024850961993780955
pre_lmhead_contextual,en_50m__vs__en_fr_a,axis_abs_projection_diff,space_society,3,2.3152350584665933,1.418644672889033
